global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
86.27361530448553	n/a	7443.13669770636	n/a	92.9890594482422	n/a	8646.965177068721	n/a	88.80294375974078	n/a	n/a	7885.962820395684	89.52873263707976	74.33374902678699	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0897578931606517	n/a	0.0080564793846389	n/a	-0.0865795532393178	n/a	n/a	0.0074960190391198	0.3929846133836321	n/a	0.1544369063562828	n/a	-0.0002648788765449	n/a	7.016081923968837e-08	n/a	0.0008110391447424	n/a	6.577844943044836e-07	n/a	-0.0002978927817601	n/a	n/a	8.874010942477057e-08	0.0
65.64188041843684	-20.63173488604869	4308.856464868362	425.66848440819854	73.03293718610492	-19.956122262137285	5333.809914029546	398.24681574137134	67.05130451889926	-21.751639240841527	473.133809663717	4495.87743768616	68.11872277245288	51.52126372732767	11.732507	318.874481	0.8041761675063247	0.4124483966064167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0304129227367013	0.120170815897353	0.0009249458693885	0.0144410249934355	0.121520310597063	0.2080998638363808	0.0433055533287202	0.0147671858876066	0.0522084102700262	-0.3407762031136059	0.0027257181029233	0.1161284206085255	0.0013679884954925	0.0016328673720374	1.8713925237998336e-06	2.6662558546643253e-06	0.0001760932946623	-0.0006349458500801	3.1008848425023624e-08	4.0315623253394083e-07	0.0001368796893021	0.0004347724710622	1.890271015935315e-07	1.873604934343943e-08	1.0
64.38563613351731	-1.256244284919532	4145.51014031769	1.5781497033929863	72.2579339163644	-0.7750032697405231	5221.209013861684	0.6006300681085021	65.6953224218169	-1.3559820970823608	1.838687447607877	4315.875388106478	66.81158423223873	49.6989378115026	1.206606	32.793991	0.0728628122119354	0.0395671883750134	0.0216205496	0.1288289927	-0.019109661	-0.0260954466	0.029659925	0.0050143913	-0.0374980853	0.0263606249	0.009730921	0.1048323351	-0.0339725025	-0.0345935066	-0.0278189813	0.0866035733	0.1394793811	-0.026657257	0.0434326148	-0.0545190835	0.0251578236	-0.0173208076	0.0075096996	-0.0202611632	0.0056203455	-0.013054079	0.0786848789	-0.0996300707	0.1481753541	-0.1484041788	0.0930228967	-0.0890551851	0.1047402786	-0.0299905818	0.0212977674	-0.0367056473	0.0758264002	-0.0316188497	0.0647090317	-0.0102531432	0.0478649171	-0.0962638965	0.023760637	-0.0157749789	-0.0507548744	-0.1130574665	0.0888964217	-0.0195071246	0.1091902574	-0.0147303749	0.0380776608	-0.0411081378	0.015677922	-0.017421761	0.05204295	-0.0931814181	0.0014265299	0.1008908574	0.0094789117	-0.1948887602	0.0353904326	-0.003887924	0.0006727459	-0.0020099177	0.0141050298	-0.0342976936	0.0437346926	-0.0577581599	0.0080837599	-0.0777736368	0.0432888451	-0.0167085382	0.0009848311	-0.0195886718	0.0528010127	-0.0090972601	0.0302952612	-0.0913108027	0.0015598512	-0.0695722023	-0.0836542747	0.0286480308	-0.1005567933	0.005600502	-0.0688325605	0.0840210511	-0.0126063517	0.0927304775	-0.0002671747	0.0068132599	-0.0309542944	0.0465374002	-0.11610153	0.1524572673	-0.0522730813	0.0108612767	-0.1530021025	0.0434648884	-0.020092299	0.0444053445	-0.0552242389	0.0354223365	-0.0181512189	0.1059956606	0.1059832789	0.1059626437	0.1059337567	0.0	0.0	0.0302646736723914	-0.0001482490643099	0.0009159504724963	2.1977785068761093e-08	0.1309817822182992	0.0094614716212362	8.951944523945798e-05	0.0171562272730819	0.0436656885990629	-0.0085427216709633	0.0019066923608303	7.297809354754603e-05	0.0009720180024099	-0.0003959704930825	9.448189970089324e-07	1.5679263139207734e-07	7.877443904757975e-05	-9.731885561472026e-05	6.2054122472608574e-09	9.470959658158767e-09	-0.0004640383591091	-0.0006009180484111	3.611025009063253e-07	2.1533159872466605e-07	0.0
64.38082813360208	-0.0048079999152292	4144.891031168409	2.3116863184844847e-05	72.09368373325893	-0.1642501831054659	5197.4992342311625	0.026978122650179	65.68315606449926	-0.0121663573176391	0.0001480202503804	4314.276990593366	66.84211341709626	50.26806442912032	0.8312199999999998	22.591503	0.0815410020075439	0.0390408540716525	0.0578559011	0.1208855351	0.0476939638	-0.0415261927	-0.0549375806	-0.0125626992	0.0989048593	0.0819266672	-0.0379287577	-0.0167808566	0.0351666237	0.1182771298	-0.0653777965	0.0844134797	0.1401973121	-0.0420340519	-0.0067891423	-0.0980721375	0.0597831407	0.0008557281	-0.1332247605	-0.010947033	0.0039750395	-0.0932781971	-0.0009242988	-0.0292054015	-0.0513853421	-0.0398910398	-0.0636211881	-0.0939648956	0.0587178304	0.0808221927	0.1375464928	0.121817258	0.0980349198	0.0037450526	0.0122429782	-0.0748553498	-0.0455975671	-0.0257309779	0.0208084368	0.1249534116	-0.0545557131	-0.1131007696	0.1153473337	0.0337189081	0.1364739847	-3.8969e-06	-0.0285366753	-0.0336720639	-0.1156579399	-0.0356069165	0.1152392614	0.0051628752	0.0085736919	-0.0325979711	0.0778806022	-0.0024269508	0.0027250606	-0.0593942072	-0.0583392205	-0.0163374984	0.058285609	0.0120009712	-0.0292206642	-0.0102772242	-0.0995825253	-0.1614475036	0.1230023487	0.0067395973	0.0029662804	0.088890315	0.0551639701	0.0164588174	-0.0200221743	-0.1246670141	-0.0993304937	-0.074121591	-0.0816431303	-0.0059548578	-0.0924626065	-0.079312627	-0.0431710443	0.0871945638	0.0113245518	0.0169029124	0.0557852951	-0.0285592354	-0.0882269047	0.0912111818	-0.053327386	0.0907395048	-0.0087067619	0.1490305962	-0.0752584609	0.048193072	0.0794043632	-0.0564322332	0.0499980325	-0.0590701244	0.0554246561	0.1059626437	0.1058512369	0.1056656457	0.1054060001	0.0	0.0	0.0224039302956953	-0.007860743376696	0.0005019360926943	6.179128643427157e-05	0.157615752910857	0.0266339706925577	0.000709368394852	0.0248427255656563	0.0503654408774139	0.006699752278351	0.0025366776347762	4.488668059126948e-05	0.0006694099242994	-0.0003026080781105	4.481096467505284e-07	9.15716489377305e-08	-0.0003156921537263	-0.0003944665927738	9.966153592434985e-08	1.5560389281463388e-07	-0.0005738944014235	-0.0001098560423144	1.2068350032983256e-08	3.293547839852374e-07	0.0
64.32790883905191	-0.0529192945501648	4138.079855605373	0.0028004517356871	72.05673773629324	-0.0369459969656844	5192.173453196947	0.0013650066917883	65.3660548757675	-0.3171011887317547	0.1005531638950919	4272.721130021849	66.59252516189363	50.7230379290697	0.888756	24.155254	0.0887519286711413	0.0482296853715901	0.079228911	0.126419944	-0.050843812	-0.0445780581	0.1047173707	-0.0510734462	-0.0821747489	0.0359549714	-0.0879321831	0.0302627384	-0.0073548534	0.0729061986	0.0463413547	0.10176781	0.0524895465	-0.00030847	-0.0499183954	0.0963676651	0.1624227431	0.0800666428	0.0261006927	-0.0647344215	-0.0850848837	-0.0159806857	0.2031496425	0.0030198226	2.28213e-05	0.0080966588	-0.077757002	-0.0740055207	-0.1297732775	0.0291528468	0.0085339894	0.014523969	-0.0190833458	-0.0557287544	-0.0547481689	0.1110136804	-0.0108441873	0.0164861824	-0.0500535067	-0.0004442961	-0.0588110133	-0.1018266027	0.0254446589	0.0208474917	0.0238426591	0.1506786887	0.0836491445	0.0346670971	0.0086366301	0.0129671767	0.0538212633	0.119922353	-0.0059939369	0.0173338138	0.0123745097	-0.0562822912	-0.1314665982	-0.0417975823	-0.0768169038	0.0088805154	-0.0322739599	-0.0860881498	0.1191062988	-0.026091233	0.1173315181	-0.1224789931	-0.0758522058	0.0078212907	0.0249779828	0.1092919993	0.102499206	0.0538077241	-0.0729417405	0.0314342005	0.0814905584	-0.0750971868	-0.0595397521	-0.0414864125	0.0179878637	-0.1064711708	0.0714968405	0.0570202354	-0.0169652749	-0.0611486613	-0.0128992607	0.1158140525	-0.0711925308	0.0311694466	0.0593099756	0.0327221453	0.0868856992	0.0987273753	0.0084067722	-0.0118434681	-0.0455968753	0.0614122123	0.0912724413	-0.0527343887	-0.0129226641	0.1058966202	0.1055873175	0.1050724821	0.104353116	0.0	0.0	0.0090789226684506	-0.0133250076272447	8.242683681970617e-05	0.0001775558282661	0.1588042866339662	0.0011885337231092	1.4126124109678236e-06	0.0252188014533228	0.0637540435676413	0.0133886026902274	0.0040645780712247	0.0001792546819967	0.0009880373227337	0.0003186273984343	9.762177511147776e-07	1.0152341903301017e-07	-0.0004874248751853	-0.000171732721459	2.375830089494053e-07	2.949212761971449e-08	0.0001527411712944	0.0007266355727179	5.279992555390705e-07	2.3329865408385244e-08	0.0
64.33418885861846	0.006280019566546	4138.887856096388	3.943864575620064e-05	72.14364406040737	0.0869063241141248	5204.705378314751	0.0075527091710293	65.2182473942291	-0.1478074815384076	0.0218470515987267	4253.41979317487	66.55529886302425	50.46604415847034	0.892144	24.24733	0.0558865259344462	0.027799829491406	0.091231206	0.0415769798	-0.0521371418	0.0067443298	0.0882539277	-0.0278154089	-0.0455279617	-0.2029421372	0.0570205249	0.0189614622	0.004151835	0.1100098284	-0.0045934314	0.0751806809	-0.0252151226	0.0462996746	-0.0855288596	-0.0100372941	-0.0176754638	0.0626702257	0.1464249804	0.0941984813	-0.0179867785	-0.0169812062	0.0327492325	0.0207365582	0.0729606026	-0.0856676665	0.0803345789	-0.0381978824	-0.0688915161	0.1449264863	0.0739243049	-0.0487309471	-0.0696142666	0.0229397049	-0.038980138	0.0371701228	-0.0743192384	0.081702412	0.0673133031	0.0714686107	-0.0652548845	-0.0187302353	-0.0497131548	0.0909699934	0.057716743	0.0699835664	-0.028443688	0.0434132794	0.0658164081	0.1642644181	-0.0189983502	0.0407694585	0.119408296	-0.0090101081	-0.0862962787	-0.0384835607	-0.0471544938	-0.0956879436	0.0501973497	0.0519749535	-0.0465968134	-0.1005910306	-0.0084825978	-0.0573665398	0.0361301761	0.0356683622	0.0900231128	-0.041320956	-0.0054830328	0.067615621	-0.1496289702	0.1611880349	-0.1320268578	0.0164002025	0.1868351751	-0.0690200576	-0.032236594	-0.0834252529	0.1232448946	-0.0221596785	0.0596612819	0.0539094784	-0.0887918261	0.0340566263	-0.0240567838	-0.0196599198	-0.103882388	-0.0179177184	0.0290284936	0.016184147	0.1454689114	-0.0116370506	-0.0327156138	0.0856369989	-0.0849162198	-0.0100530866	0.1018558314	0.1115359701	0.0932431604	0.1057976105	0.1051918494	0.1041848154	0.10278035	0.0	0.0	0.0248892839318699	0.0158103612634193	0.0006194764546412	0.0002499675232798	0.1496316749752395	-0.0091726116587267	8.413680464180915e-05	0.0223896381558957	0.0627030638286925	-0.0010509797389487	0.003931674213505	1.1045584116808849e-06	0.0011640030886366	0.0001759657659029	1.354903190355545e-06	3.0963950769794225e-08	-0.0001789762185266	0.0003084486566587	3.2032486798081273e-08	9.514057379455661e-08	4.010412838897221e-05	-0.0001126370429054	1.268710343447918e-08	1.608341113839167e-09	0.0
64.20794493728562	-0.1262439213328434	4122.6601930695015	0.0159375276734931	72.52421471732004	0.380570656912667	5259.76172036394	0.1448340249029389	65.1010720685471	-0.1171753256819982	0.0137300569486823	4238.149584474163	66.49745705287631	49.11634285857038	0.917335	24.931995	0.0625138209580602	0.0341778264662894	0.0399592487	-0.0490199097	-0.0746578301	-0.1316286591	-0.0283252071	0.0411521562	-0.0059873591	-0.1013095469	0.126559521	-0.1081185747	-0.0856968956	-0.1299721886	0.0130239091	0.0025705623	-0.1028692653	0.032526049	-0.067331759	0.0458541354	-0.0197304215	0.0490837253	0.0170863057	-0.0908364544	-0.0519649692	0.0433450437	0.0093331978	-0.023978931	0.039861628	0.0879363975	0.0351786629	-0.0623541871	-0.0662027802	-0.0348261282	0.0323602033	0.0022718619	-0.0227176936	-0.1522460069	0.0358833059	0.0308120707	-0.0801987186	-0.0312166637	-0.0940279884	0.2029663942	-0.0547350857	0.1002389632	-0.0798734434	0.0752087515	0.0366464601	0.1347530319	-0.0594238146	0.0096994202	0.0250229167	-0.0167557456	0.0675630581	0.09197366	-0.0858900444	-0.0730092061	-0.1113529626	-0.001787374	0.0894948948	-0.0425870654	-0.0758976993	0.128860765	0.1130356996	0.0659873132	0.0095102654	-0.0111166359	0.0812558007	0.0616551208	-0.0346052692	0.0552923761	-0.0406999744	-0.0118124763	0.031701881	-0.1732667043	-0.0938802934	-0.0481807831	-0.0141834494	-0.0295614186	-0.0076723263	-0.1083674458	0.0636501231	0.0985239246	0.0095431941	-0.0259458606	-0.1759345763	0.1370519951	-0.0830763961	0.000805419	-0.1001703068	0.0031440095	0.1678915645	-0.0397068411	0.0221486532	0.0248810879	0.0545309131	-0.0043832828	0.0675152191	-0.0043936625	-0.0365571739	0.1028315556	0.0329081152	0.1056656457	0.1046653254	0.1030051337	0.1006955375	0.0	0.0	0.0130369707885336	-0.0118523131433363	0.000169962607341	0.0001404773268477	0.1529586626127184	0.0033269876374789	1.1068846739937477e-05	0.0233963524682714	0.0623077880061089	-0.0003952758225836	0.0038822604462142	1.5624297591914628e-07	0.0010066252439652	-0.0001573778446714	1.0132943817879983e-06	2.4767785993415333e-08	-0.0004872416514831	-0.0003082654329565	2.374044269399787e-07	9.502757715585841e-08	0.0005132457378543	0.0004731416094653	2.2386298260744077e-07	2.634211874256048e-07	0.0
64.18174677575087	-0.0261981615347508	4119.296619186607	0.0006863436678008	72.13081654139927	-0.3933981759207654	5202.854694928999	0.1547621248177855	65.2650439367738	0.1639718682266959	0.0268867735697529	4259.525960069013	66.44304616022401	49.034169894893	0.909981	24.732124	0.0827629501363934	0.0394556361539033	0.0180919806	-0.0069236702	-0.1213503751	-0.019346744	-0.003932719	-0.0184996866	-0.0136676229	-0.0232172318	0.022597049	-0.0011877875	-0.0315114088	0.0022473298	0.1282548653	0.0360192571	-0.0265417537	0.0428044516	0.0094651519	-0.0479922592	0.071318933	-0.0120025585	-0.0709616036	0.0896960364	0.0641240061	0.206719081	0.0190540086	0.0421540835	0.0196776426	0.0123218894	0.0201168889	0.0139420914	0.0277915872	-0.0524768074	-0.0626531842	0.0865223806	-0.066336226	0.1340436056	0.0252274381	-0.0700324367	-0.0245858175	0.048077688	0.0036335231	-0.0137104389	-0.0174137468	-0.0017206642	-0.0602242359	-0.0166025616	-0.00191869	-0.0265154341	0.056824624	0.0518603807	-0.1666718662	0.0878978767	0.0491993348	-0.0145552115	-0.0449988767	0.1253991001	-0.1258483525	0.0365882667	0.0273894064	-0.0195162887	-0.0094217441	-0.0327505952	-0.0630023103	-0.0078983745	-0.0574781621	-0.0363039165	0.0114145583	0.0027275258	0.0001445323	-0.0900544544	0.0307371706	0.0365137639	-0.1583485166	-0.0682216652	0.0333285287	0.1001836686	-0.018758891	-0.0491271978	-0.0492640919	-0.0742404307	-0.0560989857	-0.0108192831	0.0009935129	-0.0532889337	-0.1225379758	-0.0189257507	-0.0438006399	-0.02554712	0.0010153933	-0.0854519099	0.130192523	-0.002859939	0.0225348326	-0.0551153999	0.025757157	0.1832772078	0.0821115656	-0.0503915012	-0.0963800183	0.0287369729	-0.0325618174	0.1055007667	0.1040084014	0.1015367435	0.0981090648	0.0	0.0	0.004065800434418	-0.0089711703541155	1.65307331725136e-05	8.04818975225626e-05	0.1561262325337793	0.0031675699210609	1.0033499204809775e-05	0.0243754004851917	0.0435387288057285	-0.0187690592003804	0.0018956209060187	0.0003522775832673	0.0008710013456093	-0.0001356238983558	7.586433440532113e-07	1.839384180525148e-08	-5.898255884928538e-05	0.0004282590926338	3.478942248409413e-09	1.834058504235382e-07	4.002571562728455e-05	-0.000473220022227	2.2393718943653698e-07	1.6020579114762502e-09	0.0
64.09116149439346	-0.0905852813574057	4107.676981700423	0.0082056931986003	71.9477189200265	-0.1830976213727666	5176.474257795139	0.033524738952365	65.07957522702772	-0.1854687097460754	0.0343986422948739	4235.35111173036	66.32855505768846	48.65821215001548	0.901572	24.503572	0.0418874844151555	0.0267748931498103	-0.003552519	0.0089267906	-0.0861509593	0.0548438532	-0.0443320842	-0.0597947046	-0.033625674	-0.0432183093	0.0793608066	-0.0133683351	0.026602169	-0.1644300225	-0.0068756451	0.0198896309	-0.0566821352	0.0380875457	-0.0625551513	0.062831914	-0.1194942141	-0.0154924005	-0.0364443061	0.0617448943	-0.1302394257	-0.1349197351	-0.0372642634	-0.0158698332	0.1077371416	-0.0150691936	-0.1408214568	0.0815245833	-0.0511758385	-0.0078346904	-0.0739815616	-0.142932426	0.0497255392	0.1245884756	0.0709410637	0.0137432467	-0.041839108	0.078430623	-0.0516333183	-0.01221222	-0.0015758089	0.0054747657	-0.0666875945	0.0542509965	-0.1381422568	-0.0712592441	-0.0085124401	-0.0144187525	0.0521757711	0.0417290323	0.0087920902	0.0864813665	0.0282258869	-0.0897968727	0.1022452129	-0.0865023561	-0.0261070072	-0.0431591762	-0.0196284829	0.0362446027	-0.1402002185	-0.075212624	-0.0787808512	-0.1191613197	-0.0294986393	0.1466685764	-0.0373008665	0.054442899	0.1421096068	-0.1013556728	-0.0851338243	-0.0200832669	-0.0235436624	-0.1008829157	-0.0319681475	-0.0165222946	0.0042847372	-0.0453869846	0.0230837297	-0.0970995291	0.0788145305	0.0469881639	-0.0755839921	-0.1930465141	-0.0405877492	-0.0077219751	0.0054035572	0.0166866037	0.0685538319	-0.0771437373	-0.1475504091	0.0826229372	0.0255315575	-0.0580097064	-0.013260521	-0.043736647	-0.0295414026	0.0230598394	-0.006640012	0.105303025	0.1032218959	0.0997837604	0.0950338178	0.0	0.0	0.0037237817384578	-0.0003420186959602	1.3866550435671796e-05	1.1697678838631603e-07	0.1549634089411853	-0.001162823592594	1.3521587074932376e-06	0.024013658110673	0.053784677309963	0.0102459485042345	0.0028927915133368	0.0001049794607514	0.0010450094665345	0.0001740081209252	1.0920447851467203e-06	3.0278826147919025e-08	-0.000487479062575	-0.0004284965037257	2.3763583644900082e-07	1.8360925370516137e-07	4.025496342370668e-05	2.292477964221354e-07	5.2554552164404837e-14	1.6204620802439626e-09	0.0
64.08790277449489	-0.003258719898568	4107.25928203311	1.061925537732352e-05	72.0119490487235	0.064230128696991	5185.720805795949	0.004125509432432	65.31915093604908	0.2395757090213663	0.0573965203530904	4266.591479006362	66.52164523503403	48.393373338187615	0.891966	24.242485	0.0747023435107883	0.0477710697240984	-0.0147080013	-0.0094766614	-0.0606589003	-0.0427283042	0.0395087977	-0.0216228976	0.0756545938	0.0026652988	-0.1744285353	-0.0474194476	0.0786898414	0.0061316513	-0.0374952338	0.0611924175	-0.0157054012	-0.0058216351	-0.0833178493	0.1009197761	-0.0230936199	-0.1491637057	-0.0400933743	-0.0929676562	0.0072833053	0.1609743867	0.1061336627	-0.038416893	-0.0246082575	-0.0964513341	0.0120145455	0.0527725678	0.0215081064	-0.0515035233	-0.0222454393	0.0155859679	-0.0381077306	0.0525475972	-0.0837614263	0.0183950488	0.0457861945	0.0578291147	0.0779388841	-0.0618905148	-0.0503313184	-0.0085811962	-0.0409589703	0.0938822128	-0.113732226	-0.0512440769	0.1097103512	-0.1043157757	-0.0029561263	-0.1100545764	0.0544356192	0.0853473412	-0.0617655164	0.1630994145	-0.1687791334	-0.0244066787	-0.0649809655	0.0129945059	0.071483038	-0.0396410826	0.041160803	0.0384369866	0.0090621191	0.102371511	0.0281209038	0.0643570036	-0.0330721419	-0.0185640135	-0.0075537097	-0.0716491417	-0.125490818	-0.0134682708	-0.1503818474	-0.001995745	-0.0490401898	0.0513333211	0.0041618129	0.004847958	0.0437143718	0.0185317491	0.05354108	0.0290336926	-0.1054746215	-0.0253200336	-0.0019444136	-0.0079616767	0.0930290291	0.0761227848	0.0917474866	0.029123397	-0.0051996023	-0.0707945492	-0.0050797019	-0.1310617056	-0.0060804433	0.0026916629	-0.0806723861	-0.0461533901	-0.023045146	0.1050724821	0.1023067888	0.0977510977	0.091485117	0.0	0.0	0.0031251510046672	-0.0005986307337906	9.766568801972409e-06	3.583587554386723e-07	0.1565841525925151	0.0016207436513298	2.626809983325864e-06	0.024518596843116	0.0711625030605063	0.0173778257505432	0.0050641018418365	0.0003019888278162	0.001790096549882	0.0007450870833475	3.2044456578994403e-06	5.551547617712846e-07	-0.0004871448936301	3.341689449000082e-07	2.3731014738988146e-07	1.1166888373558473e-13	0.0003969365786338	0.00035668161521	1.272217746288811e-07	1.575586474575069e-07	0.0
