global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34
98.30206495083526	n/a	n/a	9663.295973598231	220.6041684782124	n/a	48666.19914996352	n/a	90.3876570441506	n/a	8169.928545930988	n/a	106.73129827629016	95.5981707946532	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0901520477469688	n/a	n/a	0.0081273917129717	-0.0843097939285684	n/a	0.0071081413522776	n/a	0.361860769803016	n/a	0.1309432167224313	n/a	0.0001420498558956	n/a	n/a	2.0178161559960725e-08	8.791955747433633e-05	n/a	n/a	7.729848586483131e-09	-0.0011330057800803	n/a	1.283702097695369e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71.50139915971516	-26.800665791120096	718.275686847315	5112.4500817969165	99.50773839210268	-121.0964300861097	9901.789999911143	14664.345379600056	73.70240039247454	-16.685256651676056	5432.043823612632	278.39778953230007	76.36788496184117	61.56096241223022	11.912555	436.454498	0.7532239337892744	0.4491155455334094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0497854493308125	0.0403665984161563	0.0016294622676912	0.0024785909650708	0.1381969167396022	0.2225067106681705	0.0190983877963325	0.0495092362923689	-0.0040395102529728	-0.3659002800559888	1.6317643083872378e-05	0.133883014945051	-0.000189960519655	-0.0003320103755506	1.1023088947325045e-07	3.608499902759764e-08	-9.407993816323844e-05	-0.0001819994956375	3.31238164123316e-08	8.851034764798769e-09	0.0008419912417107	0.001974997021791	7.089492511175264e-07	3.90061323608332e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69.9452816227375	-1.5561175369776663	2.421501788889439	4892.34242128406	96.00683654715482	-3.5009018449478617	9217.3126637921	12.25631372795934	73.25366572177771	-0.4487346706968367	5366.099541677951	0.2013628046853984	75.56078089371468	58.53525264582491	1.170206	42.874222	0.1844531044812684	0.1025691716060063	-0.0286800332	-0.0703221444	-0.0414272992	0.0163660294	-0.0374449283	0.1836793931	0.0272781557	-0.0180318106	0.0311405664	-0.0827348028	-0.0005880966	0.0218645849	0.0025671517	-0.0373080525	0.0249812167	-0.0402135605	0.0256828497	0.0336365549	-0.1346863894	0.0539060422	-0.101203859	0.0690932126	-0.1077676674	0.0301928959	-0.0816281158	0.0716470677	-0.0507095099	0.0205032736	-0.0019857126	0.0547657366	-0.11657914	0.0569802907	-0.0628057516	0.0259467611	-0.153670351	0.009759141	-0.0641105314	0.0018071633	0.125269416	-0.0137097039	0.0164724314	-0.0128919629	0.0220257396	-0.0532189517	0.0119355242	0.0047374594	0.0009314389	-0.019708857	0.0237755896	-0.0017015079	0.0244241989	-0.023815193	0.0369015811	-0.0624934592	0.0610737823	-0.0303014878	0.0631276998	-0.047291652	0.0896568248	-0.0656632703	0.111374047	-0.1016516657	0.0359401843	-0.0339115462	0.0192244005	-0.1049868779	0.0246255985	-0.0510319418	0.0190273011	-0.0857803883	0.0232147775	-0.0741651299	0.0299446826	-0.1026103743	0.0431992538	-0.145518421	0.0493561663	-0.0020112876	0.0279123576	-0.0334388592	0.0139123374	-0.0608261003	0.0761399501	-0.0321928359	0.073436464	-0.0010224064	0.0221513703	-0.0254862503	0.1224906244	-0.0083925105	0.0919566051	-0.1544445537	0.0160254354	-0.078516007	0.0534683575	-0.0627083694	0.0360031316	-0.1245202822	0.1477592827	-0.0416808637	-0.0180024818	0.1084605987	0.1084467085	0.1084235595	0.1083911537	0.0	0.0	-0.0566020824336419	-0.0068166331028294	4.6466486858589575e-05	0.0032037957358247	0.2201471826559782	0.081950265916376	0.0484647820313646	0.0067158460837647	0.0145185855043621	0.0185580957573349	0.0002107893250474	0.0003444029181384	-0.001015894946284	-0.000825934426629	6.82167677090975e-07	1.0320425418853712e-06	-0.0001392691676491	-4.5189229485861565e-05	2.04206646152586e-09	1.939590105767312e-08	0.0015134297796904	0.0006714385379797	2.290469698053733e-06	4.508297102843171e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69.69162044242675	-0.2536611803107433	0.0643439943966394	4856.921959891274	94.11935101687637	-1.887485530278454	8858.452235837985	3.5626016270105363	73.2452304204305	-0.0084353013472053	5364.8637793419575	7.115430881816493e-05	75.49533054759202	58.49258720952296	0.8176369999999998	29.956749	0.1049135377438875	0.0466057025634578	0.0043914071	-0.0423849261	-0.0615942276	0.0136053341	-0.0006079427	0.0924084765	-0.0566752582	0.0342311734	-0.0224635102	-0.0720778257	-0.008137998	-0.0006592777	-0.0052853318	-0.0314113141	0.0317705882	-0.0444104199	0.0278819351	0.09847583	-0.0285743352	0.0324935139	-0.2081845095	-0.0055156072	-0.0504654539	0.1101913179	-0.0976176543	0.0620899178	0.0038678142	0.0651369893	-0.1281451571	-0.052070176	0.0763923089	0.067403466	-0.002586803	0.0475249409	-0.0034116061	0.1005647645	0.0238194679	0.0098677527	0.0224515998	-0.0230211836	-0.0733125618	0.0097926053	0.0084107881	0.0008924151	0.0177177874	0.1203669816	0.0365128897	-0.0083231587	0.0257030226	0.0138062861	0.0013655578	-0.0172898314	0.0310852356	-0.0875133581	0.0625179082	-0.0421245595	0.0577493949	-0.095715009	0.0038946867	-0.1437986694	0.0891673896	-0.0528498447	0.0202137011	-0.1284813198	0.1746107071	0.0093150559	0.0579360681	-0.0745729155	0.0714689056	-0.0793621197	-0.0862141156	-0.0487215135	0.0065708115	0.0617226773	0.0682987935	-0.0915698749	0.0012026434	-0.0007755718	0.0152928268	-0.0082469278	0.0110504489	-0.0677067316	0.054682661	-0.0313286609	0.066166323	0.0336316191	-0.0103718096	-0.0706830249	-0.0068518982	0.0759794688	0.0960980464	-0.1050892238	0.0555168849	-0.1305975672	0.0372870801	-0.0199063004	0.0034318449	-0.1260501497	0.0984636746	-0.0490397922	0.0373030488	0.1084235595	0.1082985834	0.1080903965	0.1077991588	0.0	0.0	-0.0667404490976792	-0.0101383666640373	0.0001027864786144	0.0044542875457599	0.2411114634084157	0.0209642807524374	0.0581347377869477	0.000439501067467	0.0276447971714048	0.0131262116670427	0.0007642348106481	0.000172297432728	-0.0017230737762195	-0.0007071788299355	5.001018975089429e-07	2.968983238295328e-06	0.0001129150427385	0.0002521842103876	6.35968759688173e-08	1.2749806876637281e-08	0.0012590992468061	-0.0002543305328843	1.5853309133076882e-06	6.468401995721208e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69.49076978867673	-0.2008506537500238	0.0403409851118119	4828.9670858228665	92.63687286202766	-1.4824781548487067	8581.590213655476	2.197741479603626	73.15962132540616	-0.0856090950243384	5352.330192476825	0.0073289171508862	75.24220109402555	57.66670011574952	0.746923	27.3659	0.0438171609966284	0.0222720352219827	-0.0089516054	-0.0328914566	-0.0453637288	0.0070106886	0.0028072757	0.0022532458	0.0234269356	0.0226655535	-0.0206023343	-0.0329451395	-0.0322855976	-0.045996864	-0.0145928592	-0.0192946347	0.008164147	-0.0053311037	-0.0044040086	-0.0037187103	-0.0509461252	0.1391243437	-0.0887738537	-0.0526905245	-0.0303296022	0.1248905548	0.0100377117	-0.0538159944	-3.29924e-05	0.043241663	-0.0370693271	-0.0896603967	0.0053273851	0.0308304029	0.023333235	-0.0501900039	0.0691723635	0.0244297882	-0.0837722293	-0.0682908652	-0.0194312895	-0.193350228	0.0907721564	0.0354886851	-0.0797687466	0.0359679985	-0.0482175867	-0.0358103127	-0.0062788832	0.0272530507	-0.0016221855	-0.0241480558	0.0083990586	0.0168890859	0.0463825033	0.0142006049	0.0682105686	0.023899032	0.0116616605	-0.0482211363	-0.023347567	-0.1418845933	0.0712784081	-0.032112629	-0.0079334079	-0.056980067	0.1270048794	-0.0229039418	0.0389274137	0.0187057716	-0.0211641499	-0.070176245	-0.1418432684	-0.0863344578	-0.0614727949	0.0628153861	-0.0522004667	-0.0289016231	-0.0123155843	-3.5694e-06	0.0210023682	-0.0004259014	0.0281007112	-0.0435371737	0.0709654002	-0.0232969998	0.0486081032	0.0321642211	-0.0601993324	-0.0532877415	-0.0014368866	0.0876339822	0.0430152272	0.0202451565	0.1072890953	-0.0790102842	-0.0224501995	0.0414819316	-0.0244424902	-0.0438920575	0.0407652069	0.0159825838	-0.0042142323	0.1083494938	0.1080025354	0.1074250941	0.1066184023	0.0	0.0	-0.0666818499146728	5.8599183006408095e-05	3.4338642490185073e-09	0.0044464691080429	0.2481318309937705	0.0070203675853548	0.061569405552321	4.928556103350066e-05	0.035361949116357	0.0077171519449521	0.0012504674453078	5.95544341414795e-05	-0.0015358805211587	0.0001871932550607	3.5041314740257704e-08	2.35892897527472e-06	-0.0001765464642038	-0.0002894615069422	8.378796400130718e-08	3.116865402286363e-08	0.0013628653304693	0.0001037660836632	1.8574019089951944e-06	1.076740011879822e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69.55536807907637	0.064598290399644	0.0041729391225567	4837.9492286157965	92.40596098007131	-0.2309118819563451	8538.861624650463	0.053320297228621	73.2336162220348	0.0739948966286334	5363.162544956278	0.0054752447270821	75.35441335474403	57.53287305323448	0.7363929999999999	26.980104	0.0911084553847336	0.051118595004777	0.0095029323	-0.0234035909	-0.0551500872	-0.0031488236	-0.040339366	-0.0085088066	0.0241083157	0.0423735978	-0.0250277345	-0.0077307237	-0.0095596654	-0.0294765366	0.0106292026	0.0089120662	-0.0461511127	-0.0103862178	0.0029378238	-0.0133825667	-0.0220038755	-0.0549300813	0.0272925903	-0.0659724204	-0.0166796846	-0.1367492271	0.0111691205	-0.0789874942	0.0014517353	0.1168117152	0.0095344306	0.0534723897	-0.0285515442	0.0832577017	-0.0369492244	-0.0354018783	-0.0548872133	0.0271201381	0.0275780878	-0.0605395852	0.0006540976	-0.0313575686	0.0573892492	-0.0926623345	0.1100261719	-0.0808510636	0.0915606412	-0.0889190876	-0.1058719609	0.0092454741	0.009699906	-0.0165296556	0.0096538512	0.0294622742	0.0247279515	0.0041459483	-0.0443365615	0.06832729	-0.067305591	-0.0292927912	-0.0955847257	-0.0889520483	-0.0483103809	0.0758828507	-0.0324840291	-0.0413772575	0.0142896393	-0.0431473348	0.0615354205	-0.0656755936	-0.0339668493	0.0605812092	0.0518040659	-0.0772375878	0.0279115863	0.0571398508	-0.0738527302	0.0777222223	0.0364624124	0.0061672797	0.0123743731	0.0138021104	0.0273009237	-0.027416292	0.0574661021	-0.019804589	0.0647759355	0.0334319364	-0.0747117448	-0.0590351862	-0.0037096027	0.055747661	0.017233553	0.0641706685	0.0696335418	-0.0039267658	0.0199173826	-0.0167934878	-0.0279153167	-0.0217824546	0.033034356	0.0637807528	-0.0019172644	0.1082384268	0.1075589689	0.1064296968	0.104855333	0.0	0.0	-0.0553193322195113	0.0113625176951615	0.0001291068083728	0.0030602285172126	0.2381703614851034	-0.0099614695086671	0.0567251210899448	9.923087477210454e-05	0.057641625013467	0.02227967589711	0.0033225569341931	0.0004963839580802	-0.0023428437341774	-0.0008069632130187	6.511896271654639e-07	5.488916762774305e-06	-0.000253019255425	-7.64727912212e-05	5.848087797161245e-09	6.40187436158214e-08	0.0012962054890333	-6.665984143600003e-05	1.680148669800056e-06	4.443534460272667e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69.54957531801985	-0.0057927610565258	3.355608065800212e-05	4837.143426916916	92.26189247549397	-0.1440685045773477	8512.25680315961	0.0207557340111532	73.16036970543139	-0.0732465166034046	5352.439695435403	0.0053650521945328	75.27925681882692	57.76442050809823	0.724047	26.527773	0.0581256550170828	0.0331094695032666	0.0055413107	-0.0111202494	-0.0529271927	0.0069504261	-0.0861815151	-0.0209048138	0.0141753104	-0.016904005	-0.0543382587	-0.0014388561	-0.0121647255	-0.0103124668	-0.0023857039	0.0103219689	-0.0056251755	0.0302145855	0.0238080544	-0.0413293475	0.0583375055	-0.0981947215	0.0260540375	-0.022758628	-0.0177631472	0.0718966503	0.0098097196	-0.0590759226	-0.0471017848	-0.0509980065	-0.0670490426	-0.1057944438	0.0935317234	0.0596016997	-0.0638161876	-0.182426242	-0.0513501658	0.0282540822	0.0442910924	0.0053592105	-0.0197297226	-0.0344520319	0.0196837245	-0.0198792234	0.0258744176	-0.0231284073	-0.0890028344	-0.1320260126	-0.1924677112	0.016254024	-0.0200935329	-0.0011545083	0.0082548807	0.0089693889	0.0011699686	0.0314703935	-0.0428042662	0.0536464908	-0.1540512794	0.0269472665	-0.0919269556	-0.0454508427	-0.0505966286	0.0406514144	-0.0127425641	0.0102455768	0.0323977349	0.1496969674	-0.0195941809	-0.0283052297	-0.0185075981	-0.0507598871	-0.0779786068	-0.1251868183	-0.0107333718	-0.0300573603	-0.0043073678	-0.0608861784	-0.0483401467	0.0026345879	0.0091588466	0.0030353231	0.0137745813	-0.0460726689	0.0527470169	0.0267231833	0.0302608018	0.0719247538	-0.036945569	-0.0155152728	-0.0085813759	0.068734999	-0.0297760606	0.0653703315	0.0114830574	0.038893469	-0.0058965098	-0.0894185992	0.0053489335	0.0213852927	-0.0162102921	0.0546209812	-0.0556283428	0.1080903965	0.1069684898	0.1051072631	0.1025195803	0.0	0.0	-0.0514192537742985	0.0039000784452127	1.521061187881348e-05	0.0026439396587057	0.2212125033660754	-0.016957858119028	0.0489349716454859	0.000287568951985	0.0592536122056941	0.001611987192227	0.0035109905594227	2.5985027079042017e-06	-0.0027998506404728	-0.0004570069062953	2.088553124016922e-07	7.839163608955947e-06	-0.0002930130866698	-3.9993831244799984e-05	1.5995065376375392e-09	8.585666895976371e-08	0.0010800916013612	-0.000216113887672	1.1665978673310014e-06	4.6705212444749e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69.52695500182372	-0.0226203161961251	0.0005116787048126	4833.997471825621	92.28280434978608	0.0209118742921106	8516.115978660895	0.000437306486409	73.26572947068648	0.1053597652550877	5367.867114871818	0.0111006801346071	75.36890132496657	57.66260768905263	0.724562	26.546627	0.1181976103369289	0.09337873612326	0.0058438986	-0.006624017	-0.0315049174	-0.0079575138	-0.0849402912	-0.013676459	-0.0117726278	-0.0031427172	-0.0082271671	-0.0045325085	0.0144956801	0.000149366	-0.0224445031	0.0226939813	-0.0091037698	0.0046722809	0.0033285778	-0.0721126491	-0.0162958941	-0.0186035904	0.0928758549	-0.0033394862	-0.1537727511	-0.0852831783	0.037874051	-0.1683805089	0.1339833016	0.0606836579	0.0914329723	0.1148343409	-0.0008312393	0.0232880157	0.0146242071	-0.145676892	0.0393478947	-0.1478929904	0.0738267649	0.0534614433	-0.0275899308	-0.1683377422	-0.1087007023	-0.049843281	-0.0586864729	0.1063165186	-0.0523823888	0.1193698711	0.0179750475	-0.0058602782	-0.0013028904	0.001973612	-0.0034823797	0.0101699675	0.0046223198	0.0526939288	-0.0026253543	0.0166016469	-0.0951178801	0.0331365317	-0.02253693	0.0288928931	-0.0180247738	0.0577399892	-0.0489312329	-0.0005888999	-0.1879716174	-0.0957997773	-0.0670232191	-0.0606327988	0.02417049	0.0847220422	-0.0821765575	-0.0384478591	-0.0318686049	-0.0187382421	-0.0342600433	-0.0450647728	0.0243511292	-0.0017736891	-0.0071972014	-0.0048882988	-0.0020509616	-0.0094949466	0.0155721857	0.0401915009	0.0406953484	0.0532628093	-0.036521971	-0.0035854085	-0.0033686125	0.0379384128	-0.0795724665	0.0425682575	-0.0877551824	0.0468762917	0.0925304261	-0.1495005194	0.0263148154	0.0332692229	-0.0704007193	0.0334011347	-0.0422266366	0.1079054534	0.1062319046	0.1034618567	0.0996239012	0.0	0.0	-0.0517716851690721	-0.0003524313947736	1.2420788802206718e-07	0.0026803073852455	0.222863096474029	0.0016505931079535	0.0496679597699923	2.7244576080239125e-06	0.0857444952686208	0.0264908830629267	0.0073521184688705	0.0007017668854536	-0.0045448302002139	-0.0017449795597411	3.0449536639142435e-06	2.065548154877632e-05	-0.0003389639632833	-4.59508766135e-05	2.111483061549101e-09	1.1489656840472236e-07	0.0010832352204321	3.143619070899951e-06	1.1733985427845802e-06	9.882340862925871e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69.55017909250205	0.023224090678326	0.0005393583878351	4837.227411799109	92.18642444697689	-0.0963799028091898	8498.336852318178	0.0092890856655088	73.24142982598507	-0.0242996447014149	5364.307042954695	0.000590472732615	75.30526912466993	57.76792582540115	0.7302429999999999	26.754791	0.1357196219324491	0.0748085776491145	0.0021629356	-0.0223779981	-0.0151179216	0.0184109907	-0.0528628125	-0.017610777	-0.0052413203	-0.0032515812	-0.0155562613	0.0159734002	0.0008343498	0.0144975659	-0.0192102338	-0.019751366	-0.0086413126	-0.0152595808	0.0635462091	-0.0354480083	-0.0525931433	0.0379429261	0.1204382261	0.0053835893	-0.063232222	-0.0612072116	0.1289844677	-0.1463510712	0.1585155174	0.0177095425	0.0279580675	0.0874518051	0.0498966644	-0.106194168	0.0453897702	0.0193611684	0.0127519476	0.1481666347	-0.143423534	-0.129885386	0.056595337	0.0051899619	-0.0856451552	0.0633844748	0.0030683546	-0.0953308134	0.041551514	0.1191437487	0.049917961	0.0077626095	0.0001307331	0.0053444661	-0.007973101	-0.0179491019	-0.0005372031	-0.0089917103	0.0456157643	0.0182118468	-0.0228336916	0.0439743043	0.0856904824	0.1355219947	-0.0289676921	0.0591304276	0.0645223018	0.0438448908	-0.0934579067	-0.0897622857	-0.1113779963	0.0187662407	0.1234970047	0.1002188726	0.0270934302	-0.0939936309	0.0930955085	0.1738701799	0.0245623923	0.0303160334	0.0419576827	-0.0009569548	-0.0094035229	-0.0048686343	-0.0134805023	-0.0158757561	0.0288526825	0.0015999749	0.0023387355	0.0120570444	-0.0403636505	0.0193909716	0.0273251672	0.0311545618	0.0297139449	-0.0592541972	-0.0850808366	0.0452515124	0.0505102705	-0.0671761764	0.1179643298	0.0307082462	-0.0665422951	0.0112362589	0.0086391609	0.1076836607	0.1053502195	0.1014985334	0.0961841108	0.0	0.0	-0.0640260897527724	-0.0122544045837002	0.000150170431701	0.00409934016903	0.2590364909320897	0.0361733944580607	0.0670999036344105	0.0013085144666184	0.0724335237865076	-0.0133109714821132	0.0052466153681305	0.0001771819617976	-0.00348425946697	0.0010605707332438	1.1248102802135034e-06	1.2140064033170068e-05	-0.0003326071803733	6.356782909999964e-06	4.0408688964867615e-11	1.1062753643587693e-07	0.0014959247324497	0.0004126895120176	2.2377908051547067e-06	1.7031263332932494e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69.52955397408925	-0.020625118412795	0.0004253955095418	4834.358875835791	91.98346468955958	-0.2029597574173038	8460.957776295454	0.0411926631308908	73.36695926550662	0.1255294395215571	5382.710711866508	0.0157576401865962	75.38785727973124	57.20036514434765	0.7326559999999999	26.843178	0.0326111367457727	0.0196616385957903	0.0018069807	-0.0403278756	0.0074452636	0.0088378201	-0.0131606686	-0.0220618404	-0.0128578845	-0.0026734841	0.013439242	-0.0075247801	0.01890139	0.0215517254	-0.0213280201	-0.0084503461	0.0138516486	0.0118763851	0.0126663208	0.0422150158	-0.0375133876	0.0868653494	0.1796731777	-0.0180415224	-0.0069374933	-0.0349457891	-0.0157778502	0.0249137056	-0.0533228988	0.081666725	0.0408004906	-0.0032248094	-0.0822843153	-0.1268898696	0.1195710569	0.0001800216	-0.1382870746	0.0214319405	0.0120038516	0.0473536703	-0.119941028	0.1502077636	-0.0742786926	-0.0175574491	-0.0194208254	0.0775024147	0.0531256744	0.0606560808	0.0172882273	-0.0052023377	0.0135188349	0.000267629	-0.01061567	-0.0299595563	-0.0191515129	0.0287955968	0.0778148998	0.0334441222	0.0634753669	0.0599994868	0.0199186595	0.1281195327	0.0263258891	0.0025409174	0.0136398973	0.0926044647	-0.0694182314	-0.1538845059	-0.0549979035	-0.018503653	-0.0137023157	0.059335552	0.0979770999	0.0694240274	0.0673624446	-0.0111390719	-0.0116331305	-0.1148129442	0.0963578598	-0.0006130043	-0.0070450028	-0.0372271925	-0.0088736936	-0.0056927925	0.0187491865	-0.0349065349	0.0317747561	-0.0156421119	0.0127081151	-0.0185031501	0.0558016453	-0.0169287623	0.015637745	-0.1784133784	-0.0317503351	-0.0569383714	0.060668761	-0.0534842767	0.0899358471	-0.0486062612	-0.0193074098	0.0129814008	0.0541037025	0.1074250941	0.1043246386	0.0992233264	0.0922189962	0.0	0.0	-0.0641270323855138	-0.0001009426327414	1.0189415104766689e-08	0.0041122762825727	0.2587219184483018	-0.0003145724837879	0.0669370310855697	9.89558475564959e-08	0.0542533842609742	-0.0181801395255333	0.0029434297037689	0.0003305174731678	-0.0033741337595579	0.000110125707412	1.2127671433015413e-08	1.138477862738833e-05	-0.0005020242843427	-0.0001694171039693	2.8702155117378482e-08	2.520283820698001e-07	0.001495157901757	-7.668306927000913e-07	2.235497151186395e-06	5.880293112669019e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
